"tag class name","tag class CFIHOS unique id","tag property name","tag property CFIHOS unique id","SI unit of measure code","imperial unit of measure code","source standard code","source standard section","property name in source standard","status","change request number","created date","modified date","terminated date"
"heat exchanger","CFIHOS-30000390","explosion protection temperature class","CFIHOS-40000112",,,,,,"TERMINATED","CR0028;CR0029","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"heat exchanger","CFIHOS-30000390","explosion protection zone","CFIHOS-40000113",,,,,,"TERMINATED","CR0028;CR0029","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"heater plate","CFIHOS-30000083","explosion protection gas group","CFIHOS-40000110",,,"IEC 60529:2013",,,"TERMINATED","CR0012","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"heater plate","CFIHOS-30000083","explosion protection temperature class","CFIHOS-40000112",,,"IEC 60529:2013",,,"TERMINATED","CR0012","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"heater plate","CFIHOS-30000083","explosion protection zone","CFIHOS-40000113",,,"IEC 60529:2013",,,"TERMINATED","CR0012","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"heating cable","CFIHOS-30000349","explosion protection gas group","CFIHOS-40000110",,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"heating cable","CFIHOS-30000349","explosion protection temperature class","CFIHOS-40000112",,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"heating cable","CFIHOS-30000349","explosion protection zone","CFIHOS-40000113",,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"heating cable","CFIHOS-30000349","length","CFIHOS-40000201","MMT","INH",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"heating cable","CFIHOS-30000349","nominal current","CFIHOS-40000241","AMP","AMP",,,,"STANDARD","CR0028;CR0032","2019-06-11T10:51:55.457Z","2021-10-11T08:54:11.582Z",
"heating cable","CFIHOS-30000349","normal operating power consumption","CFIHOS-40000602",,,,,,"STANDARD","CR0028","2019-06-04T16:47:45.816Z","2021-10-11T08:54:11.582Z",
"heating cable","CFIHOS-30000349","operating voltage","CFIHOS-40000603",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"heating cable","CFIHOS-30000349","rated current","CFIHOS-40000521","AMP","AMP",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"heating cable","CFIHOS-30000349","rated power consumption","CFIHOS-40000524","KWT","KWT",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"heating cable","CFIHOS-30000349","rated voltage","CFIHOS-40000528","VLT","VLT",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"hopper","CFIHOS-30000759","design specification","CFIHOS-40000487",,,"ASME BPVC Section VIII",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"hopper","CFIHOS-30000759","lower limit design temperature","CFIHOS-40000503",,,"ASME BPVC Section VIII",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"hopper","CFIHOS-30000759","normal volume flow rate","CFIHOS-40000293",,,"ASME BPVC Section VIII",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"hopper","CFIHOS-30000759","upper limit design pressure","CFIHOS-40000535",,,"ASME BPVC Section VIII",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"hopper","CFIHOS-30000759","upper limit design temperature","CFIHOS-40000536",,,"ASME BPVC Section VIII",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"horn","CFIHOS-30000084","explosion protection gas group","CFIHOS-40000110",,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"horn","CFIHOS-30000084","explosion protection temperature class","CFIHOS-40000112",,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"horn","CFIHOS-30000084","explosion protection zone","CFIHOS-40000113",,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"humidity analyser","CFIHOS-30000088","explosion protection gas group","CFIHOS-40000110",,,"IEC 60529:2013",,,"STANDARD","CR0002;FR60","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"humidity analyser","CFIHOS-30000088","explosion protection temperature class","CFIHOS-40000112",,,"IEC 60529:2013",,,"STANDARD","CR0002;FR60","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"humidity analyser","CFIHOS-30000088","explosion protection zone","CFIHOS-40000113",,,"IEC 60529:2013",,,"STANDARD","CR0002;FR60","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"hydraulic actuator","CFIHOS-30000433","explosion protection gas group","CFIHOS-40000110",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic actuator","CFIHOS-30000433","explosion protection temperature class","CFIHOS-40000112",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic actuator","CFIHOS-30000433","explosion protection zone","CFIHOS-40000113",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic controller","CFIHOS-30000434","explosion protection gas group","CFIHOS-40000110",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic controller","CFIHOS-30000434","explosion protection temperature class","CFIHOS-40000112",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic controller","CFIHOS-30000434","explosion protection zone","CFIHOS-40000113",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic controller","CFIHOS-30000434","safety integrity level","CFIHOS-40000579",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic cylinder","CFIHOS-30000538","orientation","CFIHOS-40000561",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"hydraulic motor","CFIHOS-30000539","direction of rotation","CFIHOS-40000075",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"hydraulic motor","CFIHOS-30000539","normal volume flow rate","CFIHOS-40000293",,,,,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"hydraulic motor","CFIHOS-30000539","rated output power","CFIHOS-40000523","KWT","K43",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"hydraulic power supply","CFIHOS-30000090","design specification","CFIHOS-40000487",,,"API Recommended Practice 7L:2006",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","design specification","CFIHOS-40000487",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","direction of rotation","CFIHOS-40000075",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","driven unit normal operating shaft power","CFIHOS-40000085","KWT","K43",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","driven unit normal speed","CFIHOS-40000086","RPM","RPM",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","explosion protection gas group","CFIHOS-40000110",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","explosion protection temperature class","CFIHOS-40000112",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","explosion protection zone","CFIHOS-40000113",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","fuel type","CFIHOS-40000135",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","insulation class","CFIHOS-40000177",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","lower limit operating inlet pressure","CFIHOS-40000552",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","lower limit operating inlet temperature","CFIHOS-40000553",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","lower limit operating outlet pressure","CFIHOS-40000554",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","lower limit operating outlet temperature","CFIHOS-40000555",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","lower limit operating temperature","CFIHOS-40000504","CEL","FAH",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","lower limit output power","CFIHOS-40000220","KWT","K43","API Std 616:2011",,,"STANDARD","CR0029;CR0032;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating cooling water inlet temperature","CFIHOS-40000252","CEL","FAH",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating extraction steam mass flow rate","CFIHOS-40000256","E93","4U",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating extraction steam pressure","CFIHOS-40000257","KPG","64",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating extraction steam temperature","CFIHOS-40000258","CEL","FAH",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating inlet pressure","CFIHOS-40000511","BRA","PSA",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating inlet steam pressure","CFIHOS-40000285","KPG","64",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating inlet steam temperature","CFIHOS-40000286",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating inlet temperature","CFIHOS-40000272","CEL","FAH",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating outlet pressure","CFIHOS-40000278","BRA","PSA",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating outlet steam pressure","CFIHOS-40000287","KPG","64",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating outlet steam temperature","CFIHOS-40000288","CEL","FAH",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating outlet temperature","CFIHOS-40000282","CEL","FAH",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal operating rotational speed","CFIHOS-40000283","RPM","RPM","API Std 616:2011",,,"STANDARD","CR0029;CR0032;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","normal output power","CFIHOS-40000292","KWT","K43","API Std 616:2011",,,"STANDARD","CR0029;CR0032;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","number of shafts","CFIHOS-40000307","H87","H87",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","operation continuous intermittent","CFIHOS-40000309",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","test medium","CFIHOS-40000412",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","test pressure","CFIHOS-40000532","BRG","64",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","turbine cycle","CFIHOS-40000445",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","upper limit cooling water outlet temperature","CFIHOS-40000456","CEL","FAH",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","upper limit operating inlet pressure","CFIHOS-40000466","BRA","PSA",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","upper limit operating inlet temperature","CFIHOS-40000574",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","upper limit operating outlet pressure","CFIHOS-40000575",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","upper limit operating outlet temperature","CFIHOS-40000576",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","upper limit operating pressure","CFIHOS-40000537","BRG","64",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydraulic turbine","CFIHOS-30000843","upper limit operating temperature","CFIHOS-40000538","CEL","FAH",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydro cyclone","CFIHOS-30000581","design specification","CFIHOS-40000487",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydro cyclone","CFIHOS-30000581","external coating specification","CFIHOS-40000613",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydro cyclone","CFIHOS-30000581","fluid name","CFIHOS-40000132",,,,,,"STANDARD","V1.2;CR0013;FR60","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"hydro cyclone","CFIHOS-30000581","insulation code","CFIHOS-40000178",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hydro cyclone","CFIHOS-30000581","insulation type","CFIHOS-40000179",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hydro cyclone","CFIHOS-30000581","lower limit operating temperature","CFIHOS-40000504","CEL","FAH",,,,"STANDARD","CR0013;CR0032;FR60","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"hydro cyclone","CFIHOS-30000581","normal operating pressure","CFIHOS-40000512",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hydro cyclone","CFIHOS-30000581","normal operating temperature","CFIHOS-40000514",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hydro cyclone","CFIHOS-30000581","orientation","CFIHOS-40000561",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydro cyclone","CFIHOS-30000581","test medium","CFIHOS-40000412",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hydro cyclone","CFIHOS-30000581","test pressure","CFIHOS-40000532",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hydro cyclone","CFIHOS-30000581","upper limit design pressure","CFIHOS-40000535","BRG","64",,,,"STANDARD","CR0013;CR0032;FR60","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"hydro cyclone","CFIHOS-30000581","upper limit design temperature","CFIHOS-40000536","CEL","FAH",,,,"STANDARD","CR0013;CR0032;FR60","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"hydro cyclone","CFIHOS-30000581","upper limit operating pressure","CFIHOS-40000537","BRG","64",,,,"STANDARD","CR0029;CR0032","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"hydro cyclone","CFIHOS-30000581","upper limit operating temperature","CFIHOS-40000538","CEL","FAH",,,,"STANDARD","CR0013;CR0032;FR60","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"hydrostatic pressure level transmitter","CFIHOS-30000091","explosion protection gas group","CFIHOS-40000110",,,"IEC 60529:2013",,,"TERMINATED","CR0002","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hydrostatic pressure level transmitter","CFIHOS-30000091","explosion protection temperature class","CFIHOS-40000112",,,"IEC 60529:2013",,,"TERMINATED","CR0002","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hydrostatic pressure level transmitter","CFIHOS-30000091","explosion protection zone","CFIHOS-40000113",,,"IEC 60529:2013",,,"TERMINATED","CR0002","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hypochlorite generator","CFIHOS-30000092","explosion protection gas group","CFIHOS-40000110",,,"IEC 60529:2013",,,"TERMINATED","CR0012","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hypochlorite generator","CFIHOS-30000092","explosion protection temperature class","CFIHOS-40000112",,,"IEC 60529:2013",,,"TERMINATED","CR0012","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"hypochlorite generator","CFIHOS-30000092","explosion protection zone","CFIHOS-40000113",,,"IEC 60529:2013",,,"TERMINATED","CR0012","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"incinerator","CFIHOS-30000391","design tube metal temperature","CFIHOS-40000074","CEL","FAH","ISO 13705:2012",,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"incinerator","CFIHOS-30000391","explosion protection gas group","CFIHOS-40000110",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"incinerator","CFIHOS-30000391","explosion protection temperature class","CFIHOS-40000112",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"incinerator","CFIHOS-30000391","explosion protection zone","CFIHOS-40000113",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"incinerator","CFIHOS-30000391","fluid name","CFIHOS-40000132",,,"ISO 13705:2012",,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"incinerator","CFIHOS-30000391","normal operating inlet pressure","CFIHOS-40000511","BRA","PSA","ISO 13705:2012",,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"incinerator","CFIHOS-30000391","normal operating inlet temperature","CFIHOS-40000272","CEL","FAH","ISO 13705:2012",,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"incinerator","CFIHOS-30000391","normal operating outlet pressure","CFIHOS-40000278","BRA","PSA","ISO 13705:2012",,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"incinerator","CFIHOS-30000391","normal operating outlet temperature","CFIHOS-40000282","CEL","FAH","ISO 13705:2012",,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"indicating instrument","CFIHOS-30000292","explosion protection gas group","CFIHOS-40000110",,,"IEC 60529:2013",,,"STANDARD","CR0014","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"indicating instrument","CFIHOS-30000292","explosion protection temperature class","CFIHOS-40000112",,,"IEC 60529:2013",,,"STANDARD","CR0014","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
