"CFIHOS unique id","CFIHOS name","CFIHOS description","created date","modified date","terminated date","change request number","status","CFIHOS definition file"
"CFIHOS-30000859","plug control valve","A control valve that is also a plug valve and an actuated valve.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000860","plug valve","A rotary valve that has a quarter turn action in which the closure member is a cylindrical or tapered plug which operates by rotating on its axis and sealing against a downstream seat.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000861","pressure-vacuum relief valve","A pressure relief valve that is intended to release excess pressure or admit pressure to prevent a vacuum forming when filling or emptying a pipeline or tank.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000862","reciprocating pump","A positive displacement pump which contains a displacing element intended to be moved in a reciprocating movement to exert pressure on a fluid, typically moving within a cylindrical space.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0009;CR0029;FR60;FR74","STANDARD","tag or equipment class"
"CFIHOS-30000863","rigid riser","A rigid vertical or near vertical pipe for the flow of liquid or gas between the seabed and the surface.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0015;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000864","rotary pump","A positive displacement pump that consists of a chamber containing gears, cams, screws, vanes, plungers or similar elements actuated by relative rotation of the drive shaft or casing and which has no separate inlet and outlet valves.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0009;CR0029;FR60;FR74","STANDARD","tag or equipment class"
"CFIHOS-30000865","slide control valve","A slide valve that is equipped with an actuator that manipulates a stream of fluid in the response to a signal from an external sensing element and with input of energy from an external source.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000866","slide valve","A valve that opens and closes a passageway by sliding over a port.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000867","spiral heat exchanger","A container intended for storage and/or processing of fluids. Relates to Spiral Plate Heat Exchanger.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000868","stabilizer column","A column which transforms a material from an unstable state to a more stable state; for fluids typically by removing volatile components from a mixture.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000869","stripper column","A distillation column intended to remove light components from a fluid.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0028;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000870","submersible connector","An electrical connector capable of withstanding submersion to a specified depth.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000871","subsea dynamic umbilical","A umbilical section that is dynamic, i.e. has freedom to sway","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0015;CR0028;CR0029;FR60","TERMINATED","tag or equipment class"
"CFIHOS-30000872","subsea static umbilical","A umbilical section that is static","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0015;CR0028;CR0029;FR60","TERMINATED","tag or equipment class"
"CFIHOS-30000873","swing check valve","A check valve that is a check valve where the closure member is a disc which swings freely on a hinge and which opens automatically when flow is established and closes automatically when flow ceases or is reversed.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000874","vacuum circuit-breaker","A circuit-breaker in which the contacts open and close within a highly evacuated envelope.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000875","vacuum column","A distillation column intended to withstand outside pressure.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000876","wafer check valve","A wafer pattern valve that is a check valve with a wafer pattern valve body.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000877","wet transformer","A power transformer of which the magnetic circuit and windings are immersed in oil.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000878","acoustic enclosure","An enclosure that totally or partially surrounds an item in order to reduce its emitted noise.","2020-11-23T14:58:57.049Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000879","air trap","A trap which, by a water seal, prevents foul air from rising from sinks, wash basins, drains, sewers etc.","2020-11-23T14:59:49.039Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000880","aircraft warning light","A system or device mounted on radio masts, towers and other tall structures intended to assist navigators in determining their position or safe course, or to warn them of dangers or obstructions to navigation.","2020-11-23T15:00:33.180Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000881","barge","A large flat-bottomed boat that is built for carrying goods and people on rivers and canals or in harbours, with or without sails, towed by a tug or horse. Also a similar boat with its own engine.","2020-11-23T15:03:38.649Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000882","constant volume regulator","A regulator ensuring constant volume in a HVAC system to reduce noise","2020-11-23T15:51:52.571Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000883","cooling coil","A pipe coil in which heat is transferred from the material or space cooled to the primary refrigerant.","2020-11-23T15:53:43.573Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000884","culvert","Structure to allow water or a pipeline to pass under a road/railway through a pipe or concrete tube. Typically if span greater than 12ft (3.7m) then structure is a bridge","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000885","davit","A physical object intended to carry the load of equipment that is regularly lifted or launched, like a life boat, or of equipment that regularly is removed for inspection or maintenance, such as covers, hatches, etc.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000886","descent device","A device that provides a safe and rapid method of descent in case of an emergency situation requiring evacuation.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000887","drain port","A drain port is a collection port that can be installed in pressure sensing lines for transmitters, steam lines, etc. to be able to remove liquids from the system that otherwise would create problems for the instruments.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60;FR52","STANDARD","tag or equipment class"
"CFIHOS-30000888","drain pot","A 'liquid outlet port' that allows liquid to leave a container under gravity","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000889","electrical control panel","A 'control panel' intended for electrical apparatus.","2020-11-23T16:04:12.475Z","2021-10-14T10:16:27.131Z",,"CR0031;FR60;FR52","STANDARD","tag or equipment class"
"CFIHOS-30000890","emergency grab bag","A artefact that is a an assembly of items required in the case of an emergency contained in a bag or some other container.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000891","evaporator","A heat exchanger that is intended to evaporate moisture or solvents in order to obtain a concentrate.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000892","expansion device","A pressure decrease device where the lower pressure is obtained by causing something to occupy or contain a larger space, or by acquiring greater volume.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000893","fitness equipment","An 'equipment class' that is a class of devices whose members can be used in a fitness centre.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000894","furnace","A physical object that is intended to induce a reaction in a process fluid by heating it.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000895","H2S detector","A personal H2S monitor is a device that detects the presence of hydrogen sulphide.","2020-11-23T16:04:12.475Z","2021-10-14T10:16:40.334Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000896","heating coil","A fluid heater that is a coiled tube where heat is transferred from an internal heating medium to a surrounding substance.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000897","intrinsically safe barrier","A current limiter that limits the power (energy) which can be delivered from a safe area into a hazardous area.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000898","lagoon","A lagoon or aerated basin is a holding and/or treatment pond provided with artificial aeration to promote the biological oxidation of wastewaters.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000899","life jacket","A lifejacket is a type of personal flotation device designed to keep a persons airway clear of the water whether the wearer is conscious or unconscious.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000900","line throwing appliance","An artefact that is intended to pass a line accurately and quickly.","2020-11-23T16:04:12.475Z","2021-10-14T10:16:53.104Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000901","manway","A place which is a passage or a way of exit or entrance.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000902","marine vessel","A vessel larger than a boat for transporting people or goods by sea","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000903","meteorological equipment","An 'equipment class' that is a class of devices engaged in meteorological observations.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000904","metering station","A device that is capable of three-phase metering of liquid, oil and gas.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000905","modulating damper","A gas flow damper that is able to stay in any position between fully open and fully closed.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000906","network","An interconnected chain or system of immaterial things","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000907","outfall","An outfall is the discharge point of a waste stream into a body of water; alternatively it may be the outlet of a river, drain or a sewer where it discharges into the sea, a lake or the like.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000908","pedestal","A support-item that is the base or foot of a column or other upright structure.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000909","protective suit","A survival suit (or more specifically an immersion survival suit), is a special type of waterproof dry suit that protects the wearer from hypothermia from immersion in cold water, after abandoning a sinking or capsized vessel, especially in the open ocean","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000910","radiation detector","A personal radiation monitor is a device that detects the presence of any radiation sources.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000911","recuperator heat exchanger","A recuperator is a special purpose counter-flow energy recovery heat exchanger positioned within the supply and exhaust air streams of an air handling system, or in the exhaust gases of an industrial process, in order to recover the waste heat.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
